connector_id,node_id,type,x,y,z,roi,confidence
845,6363,post,220.91650527944734,104.02247286872667,149.52140464973695,PLP(R),0.741193
846,8829,post,190.65216517378298,60.40831053763365,147.0456606250887,SLP(R),0.983518
847,6096,post,198.67694574352748,97.04865474495877,152.1044346309841,PLP(R),0.302246
848,6434,post,240.0344438737839,95.234704256467,147.8563303866677,ICL(R),0.4613331
849,6167,post,203.79030851382254,102.63985742492079,150.4905435054986,PLP(R),0.87183
850,6418,post,235.18931587578302,98.34489428319752,148.7834667981062,ICL(R),0.6557
851,1730,post,235.1048251420283,97.84354061022626,136.48531540277605,ICL(R),0.4518389
852,918,post,233.9913910605216,97.0717204271423,137.76182886475192,ICL(R),0.969993
853,5539,pre,211.07974673403655,119.285690265832,147.29630064659045,PLP(R),0.999
854,7536,pre,223.30501704531906,107.17746003941903,143.7668917153623,PLP(R),0.964
855,7438,pre,223.22045636895666,107.33268662179762,143.57665232556297,PLP(R),0.973
856,576,post,205.5161292190855,80.57832263698705,130.43727449701234,SCL(R),0.917875
857,618,post,204.60459836993618,86.61524766589923,133.55702885438927,SCL(R),0.896725
858,4890,post,201.659003990678,89.23153756729734,141.5696665858273,SCL(R),0.865241
859,7445,post,224.0047627235801,108.2683237959998,141.9507324800341,PLP(R),0.582639
860,7793,post,253.83937206326868,99.03865063006018,146.6779401571735,ICL(R),0.863514
861,1747,post,237.52663219031808,95.68522409492309,137.21913928399462,ICL(R),0.747
862,1747,post,237.5331487109549,95.69362093748029,137.21575021555253,ICL(R),0.78743
863,1443,post,221.79131666825796,104.46102969070199,145.0807613831169,ICL(R),0.391841
864,5047,post,195.20759603198178,88.67654629718074,148.99238043119036,PLP(R),0.677843
865,5041,post,194.8618767903622,88.16779056358727,148.40906975616682,PLP(R),0.622668
866,4713,post,196.51496678722464,89.48915694985551,144.77201652534782,PLP(R),0.69197
867,5039,post,194.81763137823117,88.16472179658956,148.5836120489245,PLP(R),0.710364
868,6305,post,208.69330646009612,87.51501635304587,148.38973973183846,SCL(R),0.4746598
869,4863,post,197.80561066879687,92.90529885443286,141.86240908740976,PLP(R),0.659249
870,8932,post,180.81776278722268,94.6351075555242,142.51260745068606,PLP(R),0.990476
871,8935,post,181.14917121100348,94.5191422996986,142.48184357056329,PLP(R),0.46082
872,6300,post,209.1343248952844,88.48416874801397,148.6795134007721,SCL(R),0.987275
873,4861,post,197.36042330786503,93.15374129574494,142.01823186360855,PLP(R),0.853563
874,8924,pre,182.55418233264345,96.90368075453208,139.2615580790706,PLP(R),0.976
875,5503,pre,211.08523254427638,122.63950861048266,145.62956545820524,PLP(R),0.974
876,6563,post,256.51615882978206,86.347985192945,137.51065622194744,ICL(R),0.836189
877,8077,post,176.55637425795723,106.90060001423355,140.30639559728817,PLP(R),0.97406
878,4725,post,198.58696000398436,91.82241313334328,143.81655471480966,PLP(R),0.935825
879,4072,post,236.23526402084727,69.31754478286786,135.93872740815578,SCL(R),0.84
880,1822,post,236.620583155438,80.81126210605203,134.54534175090032,SCL(R),0.668462
881,1570,pre,231.46188823200285,102.37114639076775,144.92425943822295,ICL(R),0.936
882,1706,pre,234.1109939297637,98.65573297857284,137.3779765265897,ICL(R),0.916
883,9140,post,222.66615829679012,106.71449261940054,149.50633742800363,PLP(R),0.874
884,7083,pre,235.73864186652548,107.11211587102346,144.43804085844246,ICL(R),0.961
885,4957,pre,190.69328679607906,89.787992870074,149.45970515204027,PLP(R),0.992
886,8761,post,183.07315002870754,71.15372044821893,149.65379630198382,LH(R),0.968153
887,8759,post,182.97540358124084,71.35798385982801,149.56738294696805,LH(R),0.947
888,4988,post,195.50964704527087,86.04311101770162,149.5585645330163,PLP(R),0.549874
889,8634,post,171.4903036130566,88.65010135280446,147.95344271057257,PLP(R),0.790165
890,5154,post,213.03459122765685,118.93376069858542,149.23284130132933,PLP(R),0.764322
891,8657,post,172.08420371755312,85.18686090191801,149.6762740758177,PLP(R),0.592832
892,6049,post,197.09613908893712,96.81169322949984,150.24678123244814,PLP(R),0.957062
893,5158,post,213.36128427155816,119.74719944334714,149.31656378450498,PLP(R),0.704634
894,4989,post,195.55419161031193,85.7742424802054,149.6938638322281,PLP(R),0.558638
895,8549,post,176.62964216521837,101.13537422368223,141.2763864449018,PLP(R),0.837778
896,6077,post,196.40548120060302,96.85406419866078,150.02597591438388,PLP(R),0.594699
897,4754,post,203.9274386740149,94.69583195967842,143.86344638953358,PLP(R),0.97693
898,8404,post,172.82662730617403,103.00871203690436,142.5169855523282,PLP(R),0.974174
899,8394,post,173.76206189421993,103.21294211439962,141.50654478407353,PLP(R),0.938421
900,4446,post,214.26058241042512,83.37850632368934,143.1358437795953,SCL(R),0.570105
901,4446,post,214.07717696477465,83.52157598515788,143.32432245079247,SCL(R),0.825
902,4452,post,215.9377981575181,82.5407889362414,142.322504445523,SCL(R),0.930886
903,9052,post,182.47631720279608,91.67326998959362,148.80977557419084,PLP(R),0.906796
904,4452,post,215.96550667742946,82.48736265376874,142.38276086932748,SCL(R),0.958889
905,8384,post,175.33861497607182,103.94302580282226,140.29151138944766,PLP(R),0.946293
906,2556,post,225.53845664777478,71.13825270596669,141.10030808183154,SCL(R),0.944
907,2556,post,225.53840667927938,71.14518551584258,141.09911897313236,SCL(R),0.679679
908,8380,post,175.3073512279575,104.29335106116821,140.0909734382572,PLP(R),0.81301
909,8554,post,176.0172907545055,100.78846602184387,141.63641629110413,PLP(R),0.810723
910,8579,post,178.24792102745357,97.81154548291804,142.63430657937164,PLP(R),0.851512
911,9045,post,182.5210380968107,93.0836278817194,148.15125036699752,PLP(R),0.936786
912,5168,post,214.75340890219792,121.25316163423349,149.48130962855353,PLP(R),0.997587
913,8365,post,175.75778005763914,105.98152210173319,134.81393955300175,PLP(R),0.929013
914,5170,post,215.42486135902635,122.08868823314899,149.42672801768467,PLP(R),0.995785
915,6707,post,232.08672774303813,109.07134683014732,147.52040754346217,ICL(R),0.607978
916,4775,post,205.6116334431657,99.50593414538193,144.78863194503901,PLP(R),0.959623
917,2429,post,187.6294063853579,97.73188134874495,144.31857902016557,PLP(R),0.649826
918,4478,post,220.78515904963814,78.88368126945848,140.20703067360276,SCL(R),0.643542
919,4155,post,215.37314955984536,74.8397815131205,144.05990857155643,SCL(R),0.4766941
920,4153,post,215.12305109079585,74.93878916582446,144.19876733050765,SCL(R),0.5867
921,2564,post,228.94656697028387,69.83222012169428,139.4105081085964,SCL(R),0.635962
922,2431,post,187.40007903170812,97.52203633309604,144.3109497922379,PLP(R),0.856544
923,2424,post,188.10139663598608,97.84779295743586,144.23674238967791,PLP(R),0.919084
924,40,post,226.5938825991376,62.647868470902125,142.95083266162027,SLP(R),0.667146
925,2534,post,215.34125828675758,74.06084416488397,143.34606172915147,SCL(R),0.304214
926,7881,post,264.44305343464384,100.3810915957036,146.55252629526058,ICL(R),0.580483
927,7881,post,264.38207917383073,100.29206464289067,146.52345591473875,ICL(R),0.4690543
928,4245,post,214.55678383409926,67.6724552071511,134.50313250092114,SCL(R),0.991343
929,4391,post,219.9587349184086,82.32527391518475,134.754780683417,SCL(R),0.353018
930,3886,post,234.82693933538152,76.57874473991967,133.72141148888247,SCL(R),0.657799
931,3840,post,232.83478697864462,80.44300062253384,128.05224041924848,SCL(R),0.593168
932,3845,post,232.56321042280825,80.79229324464512,128.65033244965966,SCL(R),0.915317
933,4321,post,214.99043028903307,74.22159621370166,132.0078427867254,SCL(R),0.45937663
934,8895,pre,179.47419843925556,95.03676555978234,143.39874085082354,PLP(R),0.889
935,7137,post,253.08682940997778,98.17937790081189,143.6856472654523,ICL(R),0.352
936,7137,post,253.07791487807253,98.19354127032423,143.6572675589887,ICL(R),0.719979
937,6282,post,209.856580570354,88.01462824826729,147.96076807230776,SCL(R),0.412105
938,8419,pre,173.41774472849536,103.5800751583145,143.9030879805717,PLP(R),0.988
939,6419,pre,235.83024134254777,98.22880983897433,148.50569579302933,ICL(R),0.987
940,2546,post,221.31274434712668,70.85541513907923,142.24246234424913,SCL(R),0.683938
941,5854,pre,190.8851594993094,102.06654437278372,152.93827612023824,PLP(R),0.99
942,4426,post,208.4494164952397,84.90831137619644,144.65780419193862,SCL(R),0.942145
943,731,post,199.99196837442213,104.12462993960557,132.18496805596632,PLP(R),0.425
944,8856,post,172.8656234909634,83.37660074592455,149.91625879005574,LH(R),0.794
945,8856,post,172.8531229735495,83.43803513870955,149.88228842900327,LH(R),0.651498
946,700,post,199.4607088046218,94.64665624321876,135.33921883432131,PLP(R),0.590818
947,2936,post,226.909608053612,74.45688289197875,115.47298367198319,SCL(R),0.40144
948,5758,post,219.58034383214616,115.74912903815789,148.22728306912697,PLP(R),0.908276
949,9300,post,177.7653345237686,110.58880022618311,130.70595828161487,PLP(R),0.761207
950,7460,pre,224.4847923507105,107.45397683524496,139.28822175206977,PLP(R),0.953
951,2526,post,212.10945307558205,76.1140432019987,142.6943919485625,SCL(R),0.635146
952,8042,post,179.6154487985909,109.72256665931708,142.34010353496066,PLP(R),0.973556
953,3089,post,237.02572524498808,68.32486618179087,125.32350666109039,SCL(R),0.576672
954,3343,post,229.38720115662852,73.62366519031255,125.80239917500143,SCL(R),0.908927
955,1988,pre,238.6798024541016,90.98594872125162,138.7972911008479,ICL(R),0.987
956,6374,post,223.3540582081274,104.44237985506285,148.86280113606136,ICL(R),0.996
957,6331,post,206.2823261926706,94.94186982785044,150.41212695174295,PLP(R),0.805668
958,6326,post,206.42887326409902,95.14511482689811,150.1999915678398,PLP(R),0.868497
959,120,post,201.7373422888649,73.9946199215006,151.7201490985552,SLP(R),0.46514142
960,8610,post,174.93638363916023,92.30852180392539,145.42770237213557,PLP(R),0.597174
961,5062,post,192.462510874793,94.29543311443663,150.88185743265674,PLP(R),0.853374
962,1654,post,227.5542546804645,100.65283481460062,139.65816348780118,ICL(R),0.673815
963,4357,post,217.71807228195448,81.14791769852896,135.19149110326623,SCL(R),0.978065
964,8314,post,174.37751883835395,109.52428929742456,136.1512498782123,PLP(R),0.678098
965,2056,pre,237.601014121483,86.13430309462355,130.565935808861,SCL(R),0.919
966,7074,pre,235.48461511764384,107.11033993090479,146.13386645136012,ICL(R),0.992
967,1539,pre,234.54492478341757,100.68930866221388,146.8856475503032,ICL(R),0.998
968,1539,pre,234.6702984045581,100.69520378478589,146.89648405172872,ICL(R),0.887
969,4398,post,215.79832520662725,81.23645466089509,135.8084408235558,SCL(R),0.929601
970,3652,post,233.04948031950528,73.60073498572399,128.60469652847317,SCL(R),0.846675
971,4649,post,232.03986566267463,84.94656161682465,134.71962250851752,SCL(R),0.835878
972,2641,post,234.7644226395986,69.41361054279102,127.02481602054036,SCL(R),0.870268
973,4545,post,233.60859953839486,85.5076150727256,134.49606373360263,SCL(R),0.921785
974,3338,post,228.3344852227674,74.08536785697862,126.60738085796368,SCL(R),0.968043
975,6993,post,229.54825272026488,103.76864168317898,144.38443925702904,ICL(R),0.482955
976,4360,post,218.72272653830458,81.05528738768375,135.0281782693501,SCL(R),0.621246
977,6155,post,204.00790155745923,100.14090361687899,150.43027296009586,PLP(R),0.45783195
978,6152,post,203.75360245809188,99.62095876765046,150.61864252959043,PLP(R),0.904138
979,4238,post,215.10350323982118,68.73193266331324,133.61245116526496,SCL(R),0.86395
980,4238,post,215.09623024065144,68.72463138901038,133.61856333086865,SCL(R),0.834
981,4310,post,214.33821969689924,68.13933877282459,133.80836510377304,SCL(R),0.974777
982,2057,pre,236.93094217179538,86.34553437204676,130.57377141532405,SCL(R),0.995
983,2056,pre,237.2684449499519,86.34512981479737,130.79303041930942,SCL(R),0.986
984,2057,pre,237.3029451499258,85.94660145648479,130.47255498172171,SCL(R),0.981
985,4271,post,214.20959046374003,64.95542780108296,137.62389090664882,SCL(R),0.581093
986,4595,post,234.81168708972376,84.65401116672709,132.1035625911181,SCL(R),0.4717983
987,4600,post,234.8778970747607,84.00855096730305,132.23410748410942,SCL(R),0.378945
988,8429,post,172.80192327028078,103.79607660619736,143.2226375291067,PLP(R),0.819
989,4812,post,207.8514180209844,101.92963301220851,142.37948887954886,PLP(R),0.46515518
990,3513,post,238.43462172960653,73.71218669813095,133.2559208753895,SCL(R),0.982827
991,6100,post,198.7892661317056,97.68689410638747,152.19168307157867,PLP(R),0.831072
992,8280,post,172.69587482881428,108.91696592833489,139.68862417262122,PLP(R),0.764121
993,4529,pre,231.89574781527512,83.24911216130361,134.4644140728028,SCL(R),0.957
994,8197,post,179.2210790242662,107.15948122877201,146.96553621930389,PLP(R),0.825401
995,1317,post,211.70881944404408,102.29040094137406,141.62071225992494,PLP(R),0.775
996,715,post,199.73096166725935,96.44811231199293,134.07377333155415,PLP(R),0.845586
997,9149,post,178.0277721143992,105.87783477073266,135.73415803211665,PLP(R),0.46481526
998,1317,post,211.7094137961529,102.29542816962612,141.6195231512258,PLP(R),0.703715
999,8196,post,178.82791189270648,107.26179064450062,146.78935179304474,PLP(R),0.370114
1000,9218,post,180.73123074325161,110.55964788619298,129.27816506844297,PLP(R),0.46957588
1001,9159,post,178.27449780618528,106.25200240990961,136.16952253439985,PLP(R),0.321613
1002,8519,post,184.647003490314,103.23949968071935,139.6963586979239,PLP(R),0.899685
1003,615,post,205.8079822936802,85.38454017083728,133.16767117339654,SCL(R),0.993295
1004,541,post,205.4472329892243,85.27590140865794,133.44950370462703,SCL(R),0.973342
1005,7474,post,222.90634193956424,108.18248625527578,137.55360235142032,PLP(R),0.46389958
1006,7476,post,222.74389949321932,108.23714420052076,137.35013040659774,PLP(R),0.45945454
1007,7420,post,226.91292593205375,108.3123892911386,144.9120037562351,ICL(R),0.531
1008,2680,post,235.32910307748563,71.03326132528338,121.10541346732694,SCL(R),0.967
1009,2680,post,235.29411137623987,71.04537023829161,121.06959945909222,SCL(R),0.554481
1010,4646,post,232.2835978473497,84.56477497564545,134.73345496129576,SCL(R),0.705862
1011,9562,pre,173.7796701400846,106.8330924417488,124.63311516605219,PLP(R),0.964
1012,9574,post,172.8111996755304,106.53363842358903,128.17614951570502,PLP(R),0.745448
1013,5074,post,192.2450832172605,98.97133510700333,151.46551895833022,PLP(R),0.671356
1014,4000,post,238.20299669960045,72.56487424294603,141.13042919330616,SCL(R),0.45098728
1015,7076,pre,234.46338483666688,107.22159252735356,145.8640757987203,ICL(R),0.987
1016,8080,post,175.72470200335584,106.23469754116996,139.92901780496803,PLP(R),0.841983
1017,8132,post,173.36791397354105,108.01795966041865,140.48076934043658,PLP(R),0.832369
1018,6380,post,225.2972617091059,104.25829042604143,148.55655813567324,ICL(R),0.675755
1019,7819,post,257.2036888719713,97.45974500949096,145.693068423919,ICL(R),0.820266
1020,8881,post,176.81719794265317,95.52391065861089,143.57737263180348,PLP(R),0.971902
1021,8882,post,176.61148497339596,95.45758540865143,143.48126074066482,PLP(R),0.946739
1022,5847,post,194.83680104469738,107.28009387086318,152.96337031604344,PLP(R),0.46726128
1023,6634,post,249.2051532344296,83.93256454757959,142.60338996204945,ICL(R),0.947719
1024,9134,post,221.03967984356035,107.14303910684163,150.11391515438066,PLP(R),0.48498988
1025,4204,post,212.60212186945708,74.36231138491554,133.81856562705113,SCL(R),0.657277
1026,5845,post,194.84097402126127,107.11506002328571,152.99216928522685,PLP(R),0.477556
1027,8107,post,173.94494999662004,108.07100154705287,136.71784390383806,PLP(R),0.672
